clique_id, presenze massime_count, numero_nodi,Soglia 1,Soglia 2,Soglia 3,Soglia 4,frs1,frs2,frs3,frs4
5946acfef810d56922513732,9,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f4f810d569224bc63d,8,11,11,11,11,11,1,1,1,1
5946a5f3f810d5692244a61f,11,9,9,9,9,9,1,1,1,1
5946a950f810d569224ce21f,19,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a8fff810d569224c5d44,12,8,8,8,8,8,1,1,1,1
5946aee7f810d56922547e71,14,9,9,9,8,7,1,1,"0,8888888889","0,7777777778"
5946aeecf810d5692254be6a,17,10,10,10,9,9,1,1,"0,9","0,9"
5946ad02f810d56922516e39,17,10,10,10,10,10,1,1,1,1
5946a8fdf810d569224c4145,15,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946abdff810d569225074e5,8,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad1df810d56922523496,17,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a797f810d5692248ef97,13,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ac9af810d5692250e080,14,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a797f810d5692248eec3,20,10,10,10,10,10,1,1,1,1
5946a6a4f810d5692246740c,17,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946aee8f810d5692254856c,16,10,10,10,10,10,1,1,1,1
5946ad08f810d5692251c121,10,9,9,9,9,9,1,1,1,1
5946a5f4f810d5692244b698,8,9,9,7,6,6,1,"0,7777777778","0,6666666667","0,6666666667"
5946aeeaf810d56922549da2,16,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946acfef810d569225137ea,9,9,9,9,9,9,1,1,1,1
5946aeecf810d5692254be2d,10,10,10,9,9,9,1,"0,9","0,9","0,9"
5946acfff810d569225148b9,15,11,11,11,11,11,1,1,1,1
5946aef1f810d5692255099b,17,10,10,10,10,10,1,1,1,1
5946aef1f810d56922550805,9,11,11,11,11,11,1,1,1,1
5946ad07f810d5692251a71b,10,8,8,8,8,8,1,1,1,1
5946a6a1f810d569224648d7,14,9,9,9,7,7,1,1,"0,7777777778","0,7777777778"
5946afeef810d56922559725,16,8,8,7,7,7,1,"0,875","0,875","0,875"
5946abb6f810d5692250407d,6,8,8,8,8,8,1,1,1,1
5946a790f810d5692248e8cf,15,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a8f1f810d569224b9b5f,15,8,8,8,8,8,1,1,1,1
5946aef2f810d569225513ca,18,8,8,8,8,8,1,1,1,1
5946b00af810d5692255c578,17,9,9,9,9,9,1,1,1,1
5946a5f3f810d5692244a50e,17,9,9,9,9,9,1,1,1,1
5946a6d4f810d56922471fa9,21,8,8,8,8,8,1,1,1,1
5946afeff810d56922559895,7,9,9,9,9,9,1,1,1,1
5946ad06f810d56922519b3d,13,12,12,12,12,12,1,1,1,1
5946ac46f810d5692250b364,15,8,8,8,8,8,1,1,1,1
5946aee8f810d569225488f1,10,11,11,11,11,11,1,1,1,1
5946a8e4f810d569224b7df4,9,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aef1f810d56922550877,6,12,12,12,12,12,1,1,1,1
5946afeff810d56922559aac,19,10,10,10,10,10,1,1,1,1
5946a8b6f810d569224b2ab2,8,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946b1e7f810d569225694fb,11,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8faf810d569224c1325,15,10,10,10,10,10,1,1,1,1
5946aee9f810d5692254901e,14,9,9,9,9,9,1,1,1,1
5946a7a6f810d56922492d69,13,9,9,9,9,9,1,1,1,1
5946acfff810d56922513ec4,18,8,8,8,8,8,1,1,1,1
5946ad0af810d5692251dc40,15,11,11,11,11,11,1,1,1,1
5946aee8f810d56922548b9d,11,9,9,9,9,9,1,1,1,1
5946ad04f810d569225181ab,17,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad8ff810d5692252b735,6,8,8,8,8,8,1,1,1,1
5946a8f1f810d569224b97ae,19,9,9,9,9,9,1,1,1,1
5946ac9af810d5692250dd94,10,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a8f1f810d569224b9aa1,15,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ae29f810d56922539990,7,9,9,9,9,9,1,1,1,1
5946a74af810d56922486a61,1,8,8,5,5,5,1,"0,625","0,625","0,625"
5946ad00f810d56922515525,9,11,11,11,11,11,1,1,1,1
5946a8faf810d569224c1fef,16,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a576f810d569224362e8,14,9,9,9,9,9,1,1,1,1
5946ad97f810d5692252db3c,19,11,11,11,11,11,1,1,1,1
5946a72cf810d5692247dffb,18,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946b009f810d5692255c000,17,11,11,11,11,11,1,1,1,1
5946ad05f810d56922519562,14,12,12,12,12,12,1,1,1,1
5946aee8f810d5692254821a,16,12,12,12,12,12,1,1,1,1
5946a7ebf810d5692249b50a,25,8,8,8,8,8,1,1,1,1
5946aee6f810d56922546e00,16,10,10,10,10,10,1,1,1,1
5946ad0af810d5692251da35,14,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a8f2f810d569224ba732,12,11,11,11,11,11,1,1,1,1
5946a74af810d56922486d1f,1,8,8,4,4,4,1,"0,5","0,5","0,5"
5946a6d3f810d56922471f07,18,8,8,7,6,6,1,"0,875","0,75","0,75"
5946a8f5f810d569224bd5f3,15,8,8,8,8,8,1,1,1,1
5946a5f4f810d5692244b87a,13,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a906f810d569224c7298,13,8,8,7,7,7,1,"0,875","0,875","0,875"
5946aee8f810d56922548a04,12,12,12,12,12,12,1,1,1,1
5946a8f4f810d569224bc450,15,14,14,14,14,14,1,1,1,1
5946ae9af810d5692253f2bf,13,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad06f810d5692251a246,15,8,8,8,8,8,1,1,1,1
5946aef1f810d56922550120,11,9,9,9,9,9,1,1,1,1
5946afeff810d56922559888,17,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f3f810d5692244ab03,18,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946ae28f810d56922538ca2,10,9,9,9,9,9,1,1,1,1
5946ad98f810d5692252eb8a,13,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a5f3f810d5692244aedb,13,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad02f810d569225165b6,18,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946abdef810d56922506f88,12,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a576f810d56922436303,20,11,11,11,11,11,1,1,1,1
5946ad06f810d56922519f39,11,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a72ef810d5692247fb03,15,8,8,8,8,8,1,1,1,1
5946a5f4f810d5692244b85c,14,9,9,8,6,6,1,"0,8888888889","0,6666666667","0,6666666667"
5946a5f4f810d5692244b74c,16,10,10,8,8,8,1,"0,8","0,8","0,8"
5946ad05f810d569225192ee,13,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a790f810d5692248e8df,14,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946b009f810d5692255b9c0,10,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aeebf810d5692254b254,11,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946a8f5f810d569224bd6b5,12,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946ad0ef810d569225206bb,11,11,11,11,11,11,1,1,1,1
5946ad9bf810d569225307c7,15,10,10,10,10,10,1,1,1,1
5946ad07f810d5692251a6dd,11,8,8,8,8,8,1,1,1,1
5946a8f9f810d569224c0697,16,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad03f810d5692251783d,8,8,8,8,8,8,1,1,1,1
5946a8f5f810d569224bd718,14,8,8,8,8,8,1,1,1,1
5946a8fbf810d569224c20ad,14,12,12,11,10,10,1,"0,9166666667","0,8333333333","0,8333333333"
5946a8b6f810d569224b28c9,10,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946ad0ef810d56922520576,11,13,13,13,13,13,1,1,1,1
5946afeef810d569225596ec,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad97f810d5692252ddac,12,9,9,9,9,9,1,1,1,1
5946a7a4f810d56922491a1c,4,8,7,6,5,5,"0,875","0,75","0,625","0,625"
5946a5f2f810d5692244a065,12,10,10,8,8,8,1,"0,8","0,8","0,8"
5946ad97f810d5692252db3e,18,11,11,11,11,11,1,1,1,1
5946a8fff810d569224c6641,8,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a8fef810d569224c5019,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad0ff810d56922521700,3,8,8,8,8,8,1,1,1,1
5946a8f8f810d569224c00cf,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946af1bf810d569225529d3,11,9,9,9,9,9,1,1,1,1
5946a8f9f810d569224c05d1,18,10,10,10,9,9,1,1,"0,9","0,9"
5946a5f3f810d5692244a753,14,10,10,8,8,8,1,"0,8","0,8","0,8"
5946a8f1f810d569224b92c3,15,9,9,9,7,7,1,1,"0,7777777778","0,7777777778"
5946a8f4f810d569224bc676,8,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ab78f810d5692250103b,9,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ae27f810d56922538631,11,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f5f810d569224bd1bf,16,10,10,10,10,10,1,1,1,1
5946aec9f810d56922544774,12,12,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946afeff810d56922559772,11,9,9,9,9,9,1,1,1,1
5946abdef810d56922506d5b,20,9,9,9,9,9,1,1,1,1
5946aac0f810d569224f64f3,10,9,9,9,9,9,1,1,1,1
5946a5f4f810d5692244b5c1,8,10,10,9,8,8,1,"0,9","0,8","0,8"
5946aa52f810d569224efbc1,10,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946a8fef810d569224c5a36,13,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad99f810d5692252f054,15,13,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946ae28f810d56922538994,13,10,10,10,9,9,1,1,"0,9","0,9"
5946acfef810d56922513b00,16,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a84af810d569224a4c45,10,10,10,9,9,9,1,"0,9","0,9","0,9"
5946a8f5f810d569224bd22a,17,11,11,11,11,11,1,1,1,1
5946a8faf810d569224c1260,20,11,11,11,11,11,1,1,1,1
5946a5b4f810d56922440c81,12,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a8fdf810d569224c3d6f,18,10,10,10,9,9,1,1,"0,9","0,9"
5946a8f9f810d569224c0f16,17,11,11,11,11,11,1,1,1,1
5946ad04f810d569225181f4,14,9,9,9,9,9,1,1,1,1
5946a5f3f810d5692244a866,15,8,8,8,8,8,1,1,1,1
5946ad4ff810d56922527be9,12,8,8,8,8,8,1,1,1,1
5946aea6f810d5692253f845,8,9,9,9,9,9,1,1,1,1
5946a8fbf810d569224c2ce7,11,13,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946b009f810d5692255c356,13,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a5f3f810d5692244a502,14,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad06f810d56922519916,18,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946ad02f810d56922516773,11,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946b009f810d5692255ba6e,12,9,9,9,9,9,1,1,1,1
5946b008f810d5692255b6d8,20,9,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946aec9f810d56922544779,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946acc1f810d56922510269,14,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad02f810d5692251722c,15,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946aee8f810d56922548a86,15,12,12,12,12,12,1,1,1,1
5946aee8f810d569225488d3,11,11,11,11,11,11,1,1,1,1
5946ad0ef810d56922520714,11,9,9,9,9,9,1,1,1,1
5946abf5f810d56922508d9d,7,12,12,12,12,12,1,1,1,1
5946a7a9f810d569224932fd,11,9,9,9,9,9,1,1,1,1
5946aeebf810d5692254b524,12,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946b00af810d5692255c959,16,9,9,8,8,7,1,"0,8888888889","0,8888888889","0,7777777778"
5946ad02f810d5692251682f,10,9,9,9,9,9,1,1,1,1
5946a8faf810d569224c15b7,11,12,12,11,10,10,1,"0,9166666667","0,8333333333","0,8333333333"
5946ad0ff810d56922521414,7,11,11,11,11,11,1,1,1,1
5946aee7f810d56922547edf,13,9,9,9,9,9,1,1,1,1
5946acc0f810d5692250f4fa,14,11,11,11,11,11,1,1,1,1
5946abb8f810d5692250560a,13,8,8,8,8,8,1,1,1,1
5946a72df810d5692247f312,21,8,8,8,8,8,1,1,1,1
5946a8fbf810d569224c23e1,13,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946abb7f810d569225045ec,15,8,8,8,7,7,1,1,"0,875","0,875"
5946abb6f810d569225037fb,18,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aee8f810d569225484b1,13,11,11,11,11,11,1,1,1,1
5946ae9af810d5692253f2a8,13,10,10,10,9,9,1,1,"0,9","0,9"
5946ad98f810d5692252e6a1,14,10,10,9,8,8,1,"0,9","0,8","0,8"
5946aee8f810d56922548318,7,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad9bf810d56922530bde,19,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a6a2f810d56922465b91,24,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a5f3f810d5692244ae89,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad02f810d5692251680e,17,10,10,10,10,10,1,1,1,1
5946b792f810d5692257feb1,13,8,8,8,8,8,1,1,1,1
5946b009f810d5692255bb69,14,8,8,8,8,8,1,1,1,1
5946ad02f810d56922516884,12,9,9,9,9,9,1,1,1,1
5946a7b7f810d569224945bc,18,9,8,7,7,7,"0,8888888889","0,7777777778","0,7777777778","0,7777777778"
5946acc1f810d569225108a5,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ab27f810d569224fb567,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ade1f810d56922535185,15,10,10,9,8,7,1,"0,9","0,8","0,7"
5946ad97f810d5692252dd25,17,12,12,12,12,12,1,1,1,1
5946a8f1f810d569224b983c,17,8,8,8,8,8,1,1,1,1
5946acc1f810d569225106ec,12,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a775f810d5692248dbad,19,10,10,10,10,10,1,1,1,1
5946a675f810d56922460cf8,12,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946ad02f810d56922516e2d,20,8,8,8,6,6,1,1,"0,75","0,75"
5946a8f4f810d569224bc427,15,14,14,14,14,14,1,1,1,1
5946af1bf810d569225529cc,11,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aeeaf810d56922549cac,11,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a6e6f810d56922473f7c,6,8,8,6,6,6,1,"0,75","0,75","0,75"
5946ad0bf810d5692251e81d,9,10,10,10,10,10,1,1,1,1
5946aeedf810d5692254cef8,10,8,8,7,7,7,1,"0,875","0,875","0,875"
5946ad00f810d56922514b8a,12,11,11,11,11,11,1,1,1,1
5946b009f810d5692255be18,12,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad05f810d569225190b1,17,11,11,11,11,11,1,1,1,1
5946aa1ef810d569224e80b9,22,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a8fef810d569224c519c,14,10,10,10,10,10,1,1,1,1
5946b009f810d5692255bde7,7,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8fff810d569224c608b,24,8,8,8,8,8,1,1,1,1
5946ad0bf810d5692251e057,15,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946aee9f810d56922548edf,16,9,9,9,9,9,1,1,1,1
5946b00af810d5692255c952,16,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a8f6f810d569224bdaaa,20,10,10,10,10,10,1,1,1,1
5946a5f3f810d5692244aaca,19,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946ac9af810d5692250dd84,15,10,10,10,10,10,1,1,1,1
5946aec9f810d5692254478b,11,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aeedf810d5692254cca9,8,10,10,10,10,10,1,1,1,1
5946ad0df810d56922520131,18,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aeebf810d5692254ab7f,16,10,10,9,8,8,1,"0,9","0,8","0,8"
5946a5f2f810d5692244a0ab,17,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f4f810d5692244b151,16,10,10,9,9,9,1,"0,9","0,9","0,9"
5946af36f810d56922553199,19,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946ad02f810d56922516c42,15,8,8,8,8,8,1,1,1,1
5946b008f810d5692255b53c,15,8,8,8,7,7,1,1,"0,875","0,875"
5946a8fbf810d569224c25d0,16,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad0df810d56922520216,11,10,10,10,10,10,1,1,1,1
5946aeebf810d5692254b46e,11,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aef2f810d5692255104d,8,9,9,9,9,9,1,1,1,1
5946a8f5f810d569224bd6f0,10,8,8,8,8,8,1,1,1,1
5946a8fef810d569224c56d3,10,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946af3ff810d56922553877,12,10,10,10,10,10,1,1,1,1
5946ad0bf810d5692251eabf,13,8,8,8,8,8,1,1,1,1
5946aa12f810d569224e63b1,5,9,9,9,9,9,1,1,1,1
5946a775f810d5692248dbe1,14,10,10,10,10,10,1,1,1,1
5946acc1f810d569225100f6,15,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad0bf810d5692251e836,11,12,12,12,12,12,1,1,1,1
5946b009f810d5692255bafa,11,10,10,10,10,10,1,1,1,1
5946a8f7f810d569224bef8a,14,9,9,9,9,9,1,1,1,1
5946adbaf810d5692253263b,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a790f810d5692248e853,12,14,14,13,13,13,1,"0,9285714286","0,9285714286","0,9285714286"
5946ad71f810d5692252a4bb,10,10,10,10,10,10,1,1,1,1
5946a8f1f810d569224b97b1,19,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f3f810d5692244a52d,16,10,10,9,9,9,1,"0,9","0,9","0,9"
5946aee9f810d56922548ed9,10,11,11,11,11,11,1,1,1,1
5946a607f810d5692244d2e4,12,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946ad05f810d569225192fc,17,12,12,12,12,12,1,1,1,1
5946a84af810d569224a4c5d,16,9,9,9,9,9,1,1,1,1
5946abc1f810d56922506054,12,11,11,11,11,11,1,1,1,1
5946a5f3f810d5692244ad96,25,9,9,9,9,9,1,1,1,1
5946aee6f810d569225467f6,11,12,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a7b8f810d56922494efc,18,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946a7b9f810d56922495de4,10,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946a5f3f810d5692244ab91,14,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a8f0f810d569224b8a02,10,11,11,11,11,11,1,1,1,1
5946ad03f810d56922517e64,12,13,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946a6d4f810d56922471fc0,11,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a790f810d5692248e85e,13,12,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946a790f810d5692248e836,8,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aa1df810d569224e78e3,14,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a8f2f810d569224ba72e,11,10,10,10,10,10,1,1,1,1
5946aeebf810d5692254b279,10,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946a8faf810d569224c1f1b,12,13,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946a7b8f810d56922494ffa,19,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946ad04f810d56922518874,19,14,14,14,14,14,1,1,1,1
5946abb7f810d5692250433f,17,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a5f4f810d5692244b746,11,10,10,8,7,7,1,"0,8","0,7","0,7"
5946b009f810d5692255c33e,16,8,8,8,6,6,1,1,"0,75","0,75"
5946a7b8f810d569224954fa,13,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946aef2f810d56922551069,6,9,9,9,9,9,1,1,1,1
5946acd5f810d56922512568,12,11,11,11,11,11,1,1,1,1
5946ad08f810d5692251b9d7,15,9,9,9,9,9,1,1,1,1
5946a8f5f810d569224bd8c1,12,9,9,9,9,9,1,1,1,1
5946aeebf810d5692254acdf,12,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946a8faf810d569224c16a3,14,11,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946ad96f810d5692252cf9d,13,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946abdff810d56922507465,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aa12f810d569224e63e9,5,12,12,12,12,12,1,1,1,1
5946a5f4f810d5692244b84f,16,9,9,8,6,6,1,"0,8888888889","0,6666666667","0,6666666667"
5946aa1df810d569224e7647,11,9,9,9,9,9,1,1,1,1
5946ad02f810d56922516bd7,16,10,10,9,9,9,1,"0,9","0,9","0,9"
5946ad05f810d56922518f3a,19,11,11,11,11,11,1,1,1,1
5946a5f3f810d5692244a4a4,11,10,10,8,8,8,1,"0,8","0,8","0,8"
5946aee9f810d56922548f0c,10,11,11,11,11,11,1,1,1,1
5946ad02f810d56922516c7e,12,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a8faf810d569224c1791,13,9,9,9,9,9,1,1,1,1
5946a8f5f810d569224bd8ed,8,9,9,9,9,9,1,1,1,1
5946b009f810d5692255bc5f,12,8,8,8,8,8,1,1,1,1
5946a8f2f810d569224ba5f6,11,12,12,11,10,10,1,"0,9166666667","0,8333333333","0,8333333333"
5946ad46f810d569225254f1,14,8,8,8,6,5,1,1,"0,75","0,625"
5946a8f9f810d569224c09ef,15,10,10,10,10,10,1,1,1,1
5946ab2ef810d569224fbb72,11,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946b093f810d56922561c14,12,10,10,10,10,10,1,1,1,1
5946a8f5f810d569224bcddc,18,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946b00af810d5692255c590,8,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946acc1f810d569225106d7,16,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aee9f810d56922548fa1,11,11,11,11,11,11,1,1,1,1
5946a5f3f810d5692244ac53,21,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a6a1f810d5692246480d,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ae47f810d5692253ab49,8,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a5f3f810d5692244a97d,20,8,8,7,7,7,1,"0,875","0,875","0,875"
5946abdff810d56922507250,12,9,9,9,9,9,1,1,1,1
5946a5f4f810d5692244b15f,17,10,10,10,10,10,1,1,1,1
5946ad0cf810d5692251eeaa,15,11,11,11,11,11,1,1,1,1
5946a5f2f810d5692244a0fe,20,9,9,9,9,9,1,1,1,1
5946ad02f810d569225167f7,8,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a892f810d569224ab8b2,11,10,10,10,10,10,1,1,1,1
5946a5f4f810d5692244b474,13,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946ac8af810d5692250d4fe,11,9,9,9,9,9,1,1,1,1
5946a6a3f810d56922466759,6,8,8,7,6,6,1,"0,875","0,75","0,75"
5946a8f0f810d569224b8c80,18,8,8,8,6,6,1,1,"0,75","0,75"
5946a950f810d569224ce419,15,8,8,8,7,7,1,1,"0,875","0,875"
5946a8f0f810d569224b8892,4,8,8,8,8,8,1,1,1,1
5946ad05f810d56922518fcf,15,9,9,9,9,9,1,1,1,1
5946ad0df810d5692251f881,11,11,11,11,11,11,1,1,1,1
5946acfef810d56922513817,12,8,8,7,7,7,1,"0,875","0,875","0,875"
5946a790f810d5692248e83f,11,13,13,13,13,13,1,1,1,1
5946aee6f810d56922546c10,12,10,10,9,9,9,1,"0,9","0,9","0,9"
5946abdff810d569225076e5,9,9,9,9,9,9,1,1,1,1
5946a8fdf810d569224c4275,15,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946b009f810d5692255bb95,12,8,8,8,8,8,1,1,1,1
5946aee8f810d569225489fd,9,12,12,12,12,12,1,1,1,1
5946a8f8f810d569224bfb6d,18,8,8,8,8,8,1,1,1,1
5946af51f810d56922554a11,14,9,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a8fcf810d569224c3b67,16,12,12,12,11,11,1,1,"0,9166666667","0,9166666667"
5946aeebf810d5692254b187,13,11,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ad05f810d56922518ea3,15,12,12,12,12,12,1,1,1,1
5946a5f3f810d5692244ab1b,19,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946abdff810d569225076dc,9,9,9,9,9,9,1,1,1,1
5946a5acf810d5692243fa2f,19,9,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a8f8f810d569224bf99c,15,10,10,10,10,10,1,1,1,1
5946ad02f810d56922517056,6,11,11,11,11,11,1,1,1,1
5946ab39f810d569224fda5f,14,8,7,7,7,7,"0,875","0,875","0,875","0,875"
5946ad9bf810d56922530cb4,22,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad0cf810d5692251edbf,15,11,11,11,11,11,1,1,1,1
5946a72df810d5692247f991,14,8,8,8,8,8,1,1,1,1
5946aec6f810d569225441b8,14,10,10,10,10,10,1,1,1,1
5946a797f810d5692248efac,12,8,8,7,7,7,1,"0,875","0,875","0,875"
5946afeff810d56922559ab4,16,10,10,10,10,10,1,1,1,1
5946aeeaf810d56922549f31,12,11,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946ad04f810d5692251814d,11,11,11,11,11,11,1,1,1,1
5946b009f810d5692255c0c0,16,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a953f810d569224d0f33,16,8,8,8,8,8,1,1,1,1
5946b008f810d5692255b545,8,8,8,8,8,8,1,1,1,1
5946acb8f810d5692250eea1,12,9,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
